"Device","Context","Stream","Kernel","Correlation_ID","inst_per_warp","branch_efficiency","warp_execution_efficiency","warp_nonpred_execution_efficiency","inst_replay_overhead","shared_load_transactions_per_request","shared_store_transactions_per_request","local_load_transactions_per_request","local_store_transactions_per_request","gld_transactions_per_request","gst_transactions_per_request","shared_store_transactions","shared_load_transactions","local_load_transactions","local_store_transactions","gld_transactions","gst_transactions","sysmem_read_transactions","sysmem_write_transactions","l2_read_transactions","l2_write_transactions","global_hit_rate","local_hit_rate","gld_requested_throughput","gst_requested_throughput","gld_throughput","gst_throughput","local_memory_overhead","tex_cache_hit_rate","l2_tex_read_hit_rate","l2_tex_write_hit_rate","tex_cache_throughput","l2_tex_read_throughput","l2_tex_write_throughput","l2_read_throughput","l2_write_throughput","sysmem_read_throughput","sysmem_write_throughput","local_load_throughput","local_store_throughput","shared_load_throughput","shared_store_throughput","gld_efficiency","gst_efficiency","tex_cache_transactions","flop_count_dp","flop_count_dp_add","flop_count_dp_fma","flop_count_dp_mul","flop_count_sp","flop_count_sp_add","flop_count_sp_fma","flop_count_sp_mul","flop_count_sp_special","inst_executed","inst_issued","sysmem_utilization","stall_inst_fetch","stall_exec_dependency","stall_memory_dependency","stall_texture","stall_sync","stall_other","stall_constant_memory_dependency","stall_pipe_busy","shared_efficiency","inst_fp_32","inst_fp_64","inst_integer","inst_bit_convert","inst_control","inst_compute_ld_st","inst_misc","inst_inter_thread_communication","issue_slots","cf_issued","cf_executed","ldst_issued","ldst_executed","atomic_transactions","atomic_transactions_per_request","l2_atomic_throughput","l2_atomic_transactions","l2_tex_read_transactions","stall_memory_throttle","stall_not_selected","l2_tex_write_transactions","flop_count_hp","flop_count_hp_add","flop_count_hp_mul","flop_count_hp_fma","inst_fp_16","sysmem_read_utilization","sysmem_write_utilization","pcie_total_data_transmitted","pcie_total_data_received","inst_executed_global_loads","inst_executed_local_loads","inst_executed_shared_loads","inst_executed_surface_loads","inst_executed_global_stores","inst_executed_local_stores","inst_executed_shared_stores","inst_executed_surface_stores","inst_executed_global_atomics","inst_executed_global_reductions","inst_executed_surface_atomics","inst_executed_surface_reductions","inst_executed_shared_atomics","inst_executed_tex_ops","l2_global_load_bytes","l2_local_load_bytes","l2_surface_load_bytes","l2_local_global_store_bytes","l2_global_reduction_bytes","l2_global_atomic_store_bytes","l2_surface_store_bytes","l2_surface_reduction_bytes","l2_surface_atomic_store_bytes","global_load_requests","local_load_requests","surface_load_requests","global_store_requests","local_store_requests","surface_store_requests","global_atomic_requests","global_reduction_requests","surface_atomic_requests","surface_reduction_requests","sysmem_read_bytes","sysmem_write_bytes","l2_tex_hit_rate","texture_load_requests","unique_warps_launched","sm_efficiency","achieved_occupancy","ipc","issued_ipc","issue_slot_utilization","eligible_warps_per_cycle","tex_utilization","l2_utilization","shared_utilization","ldst_fu_utilization","cf_fu_utilization","special_fu_utilization","tex_fu_utilization","single_precision_fu_utilization","double_precision_fu_utilization","flop_hp_efficiency","flop_sp_efficiency","flop_dp_efficiency","dram_read_transactions","dram_write_transactions","dram_read_throughput","dram_write_throughput","dram_utilization","half_precision_fu_utilization","ecc_transactions","ecc_throughput","dram_read_bytes","dram_write_bytes"
,,,,,,%,%,%,,,,,,,,,,,,,,,,,,%,%,GB/s,GB/s,GB/s,GB/s,%,%,%,%,GB/s,GB/s,GB/s,GB/s,GB/s,B/s,MB/s,B/s,B/s,GB/s,GB/s,%,%,,,,,,,,,,,,,,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,B/s,,,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,%,,,,%,,,,,,,,,,,%,%,%,,,GB/s,GB/s,,,,B/s,,
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",686,218.312500,100.000000,96.754223,91.869453,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5558,301,0.000000,0.000000,20.224149,1.114382,40.756819,2.307897,0.000000,29.363828,100.000000,97.222222,21.796805,40.756819,2.307897,44.539206,2.412073,0.000000,41.029279,0.000000,0.000000,16.411712,1.025732,49.621510,48.285590,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",51.515216,9.836921,16.684127,0.000000,14.515958,1.328809,4.717209,0.317676,3.125000,36864,0,92292,0,6148,39646,30430,0,5602,332,332,3738,1568,0,0.000000,0.000000,0,5086,0.276959,0.807125,288,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,162752,0,0,9216,0,0,0,0,0,2720,0,0,250,0,0,0,0,0,0,0,160,99.851135,0,32,6.472911,0.243283,0.364310,0.369316,7.303400,0.674243,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.110083,0.000000,464,4,3.718278,0.032054,"Low (1)","Idle (0)",0,0.000000,14848,128
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",695,218.312500,100.000000,96.755117,91.832773,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5676,301,0.000000,0.000000,20.759431,1.117945,42.344201,2.359282,0.000000,28.963812,100.000000,100.000000,22.282110,42.344201,2.359282,46.497521,2.465778,0.000000,41.942795,0.000000,0.000000,16.777118,1.048570,49.025440,47.384983,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",27.535073,13.993879,26.641214,0.000000,21.277460,1.793170,6.769082,0.436930,3.125000,36864,0,92292,0,6148,39729,30264,0,5602,332,332,3729,1568,0,0.000000,0.000000,0,5169,0.387238,1.165955,288,0,0,0,0,0,"Idle (0)","Low (1)",512,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,165408,0,0,9216,0,0,0,0,0,2720,0,0,241,0,0,0,0,0,0,0,160,100.000000,0,32,7.111303,0.242213,0.369337,0.374412,7.404177,0.658270,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.107606,0.000000,480,12,3.932137,0.098303,"Low (1)","Idle (0)",0,0.000000,15360,384
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",704,218.312500,100.000000,96.755117,91.780883,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5811,301,0.000000,0.000000,20.726438,1.079724,42.991781,2.341901,0.000000,28.351112,100.000000,97.222222,22.117958,42.991781,2.341901,47.252741,2.447612,0.000000,41.633803,0.000000,0.000000,16.653521,1.040845,48.210233,46.104601,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",48.645579,11.573009,16.800146,0.000000,15.773358,1.236473,4.544830,0.300382,3.125000,36864,0,92292,0,6148,39847,30028,0,5602,332,332,3710,1568,0,0.000000,0.000000,0,5287,0.270843,0.855380,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,169184,0,0,9216,0,0,0,0,0,2720,0,0,222,0,0,0,0,0,0,0,160,99.856502,0,32,5.835512,0.239453,0.632160,0.609414,12.051459,0.658979,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.117600,0.000000,1672,16,13.596039,0.130106,"Low (1)","Idle (0)",0,0.000000,53504,512
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",713,218.312500,100.000000,96.755117,91.869453,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,6090,301,0.000000,0.000000,20.725713,1.142019,41.767598,2.365133,0.000000,29.363828,100.000000,100.000000,22.337370,41.767598,2.365133,50.012715,2.471893,0.000000,42.046814,0.000000,0.000000,16.818726,1.051170,49.621510,48.285590,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",4.064648,21.277954,35.353727,0.000000,16.469888,5.256531,14.697588,0.738243,3.125000,36864,0,92292,0,6148,39646,30430,0,5602,332,332,3738,1568,0,0.000000,0.000000,0,5086,0.571793,1.569629,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,162752,0,0,9216,0,0,0,0,0,2720,0,0,250,0,0,0,0,0,0,0,160,100.000000,0,32,6.000681,0.242178,0.384840,0.390128,7.714978,0.393219,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.110767,0.000000,0,25,0.000000,0.205307,"Low (1)","Idle (0)",0,0.000000,0,800
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",722,218.312500,100.000000,96.754223,91.834562,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,6261,317,0.000000,0.000000,20.623378,1.110619,42.066686,2.343820,0.000000,28.963812,35.596827,100.000000,22.136078,42.066686,2.343820,50.953670,2.579830,0.000000,41.667911,0.000000,0.000000,16.667164,1.041698,49.025440,47.384983,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",4.104326,21.277055,36.032427,0.000000,15.829369,5.344085,14.492053,0.754561,3.125000,36864,0,92292,0,6148,39729,30264,0,5602,332,332,3729,1568,0,0.000000,0.000000,0,5169,0.572396,1.593729,288,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,165408,0,0,9216,0,0,0,0,0,2720,0,0,241,0,0,0,0,0,0,0,160,38.995785,0,32,4.957972,0.242827,0.918123,0.930740,18.405835,0.377860,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.107098,0.000000,1260,147,10.254213,1.196325,"Low (1)","Idle (0)",0,0.000000,40320,4704
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",731,218.312500,100.000000,96.754223,91.780883,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5559,317,0.000000,0.000000,20.817318,1.084459,43.180290,2.352170,0.000000,28.351112,37.034235,97.222222,22.214940,43.180290,2.352170,45.401784,2.589021,0.000000,41.816358,0.000000,0.000000,16.726543,1.045409,48.210233,46.104601,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",54.158151,9.156511,17.479962,0.000000,8.045905,2.660662,7.052204,0.364175,3.125000,36864,0,92292,0,6148,39847,30028,0,5602,332,332,3710,1568,0,0.000000,0.000000,0,5287,0.270818,0.811613,288,0,0,0,0,0,"Idle (0)","Low (1)",512,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,169184,0,0,9216,0,0,0,0,0,2720,0,0,222,0,0,0,0,0,0,0,160,40.143498,0,32,5.049439,0.242720,0.918123,0.930740,18.405835,0.985735,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.078380,0.000000,424,12,3.462917,0.098007,"Low (1)","Idle (0)",0,0.000000,13568,384
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",740,218.312500,100.000000,96.755117,91.869453,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5126,301,0.000000,0.000000,20.651733,1.137942,41.618510,2.356691,0.000000,29.363828,100.000000,100.000000,22.257638,41.618510,2.356691,41.945828,2.463069,0.000000,41.896729,0.000000,0.000000,16.758692,1.047418,49.621510,48.285590,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",21.535549,10.932974,25.885639,0.000000,29.119568,2.997255,7.998675,0.331345,3.125000,36864,0,92292,0,6148,39646,30430,0,5602,332,332,3738,1568,0,0.000000,0.000000,0,5086,0.309571,0.889425,288,0,0,0,0,0,"Idle (0)","Low (1)",512,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,162752,0,0,9216,0,0,0,0,0,2720,0,0,250,0,0,0,0,0,0,0,160,100.000000,0,32,4.949614,0.240032,0.369337,0.931107,18.413095,0.983566,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.077013,0.000000,528,21,4.320600,0.171842,"Low (1)","Idle (0)",0,0.000000,16896,672
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",749,218.312500,100.000000,96.754223,91.832773,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5317,301,0.000000,0.000000,20.274580,1.091835,41.355223,2.304180,0.000000,28.963812,35.596827,97.222222,21.761696,41.355223,2.304180,42.539315,2.408188,0.000000,40.963192,0.000000,0.000000,16.385277,1.024080,49.025440,47.384983,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",49.571045,8.808961,16.318916,0.000000,14.383357,2.714963,6.909418,0.286510,3.125000,36864,0,92292,0,6148,39729,30264,0,5602,332,332,3729,1568,0,0.000000,0.000000,0,5169,0.266681,0.740150,288,0,0,0,0,0,"Idle (0)","Low (1)",0,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,165408,0,0,9216,0,0,0,0,0,2720,0,0,241,0,0,0,0,0,0,0,160,38.849185,0,32,6.614271,0.244917,0.373923,0.379061,7.496119,0.426065,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.132709,0.000000,3953,1003,31.626465,8.024625,"Low (2)","Idle (0)",0,0.000000,126496,32096
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",758,218.312500,100.000000,96.755117,91.872137,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5118,317,0.000000,0.000000,19.751474,1.088337,39.804257,2.253957,0.000000,29.363828,100.000000,97.222222,21.287373,39.804257,2.253957,40.054697,2.480918,0.000000,40.070349,0.000000,0.000000,16.028140,1.001759,49.621510,48.285590,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",45.748841,8.662260,14.907110,0.000000,22.959425,2.389820,4.134650,0.264707,3.125000,36864,0,92292,0,6148,39646,30430,0,5602,332,332,3738,1568,0,0.000000,0.000000,0,5086,0.243456,0.689730,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,162752,0,0,9216,0,0,0,0,0,2720,0,0,250,0,0,0,0,0,0,0,160,99.851135,0,32,4.937038,0.241080,0.930474,0.933439,18.459207,0.982206,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.133038,0.000000,12,10,0.093915,0.078262,"Low (1)","Idle (0)",0,0.000000,384,320
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",767,218.312500,100.000000,96.754223,91.755833,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,5532,556,0.000000,0.000000,20.739272,1.062488,44.565735,4.399853,0.000000,28.476743,37.127273,98.526703,22.039782,44.565735,4.399853,44.825026,4.505191,0.000000,41.486648,0.000000,0.000000,16.594659,1.037166,46.536364,24.148250,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",26.528879,19.196422,29.554451,0.000000,12.674118,2.180493,7.492022,0.594431,3.125000,36864,0,92292,0,6148,39900,29922,0,5602,332,332,3691,1568,0,0.000000,0.000000,0,5500,0.431442,1.347742,543,0,0,0,0,0,"Idle (0)","Low (1)",512,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,176000,0,0,17376,0,0,0,0,0,2720,0,0,203,0,0,0,0,0,0,0,160,42.644382,0,32,6.873147,0.242826,0.356720,0.914633,18.087305,0.673308,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.132030,0.000000,6700,489,54.289168,3.962299,"Low (2)","Idle (0)",0,0.000000,214400,15648
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",776,218.312500,100.000000,96.754223,91.796092,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,6312,556,0.000000,0.000000,20.691999,1.084514,43.989267,4.407043,0.000000,28.893394,36.199262,100.000000,22.075794,43.989267,4.407043,51.228829,4.512552,0.000000,41.554436,0.000000,0.000000,16.621775,1.038861,47.038745,24.608656,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",51.413298,10.176983,18.311306,0.000000,8.264979,2.756174,7.526663,0.382224,3.125000,36864,0,92292,0,6148,39820,30082,0,5602,332,332,3714,1568,0,0.000000,0.000000,0,5420,0.276813,0.891560,543,0,0,0,0,0,"Idle (0)","Low (1)",0,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,173440,0,0,17376,0,0,0,0,0,2720,0,0,226,0,0,0,0,0,0,0,160,42.009056,0,32,5.007650,0.245091,0.908334,0.920817,18.209596,0.637665,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.075043,0.000000,4314,232,35.012859,1.882935,"Low (2)","Idle (0)",0,0.000000,138048,7424
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",785,218.312500,100.000000,96.755117,91.729888,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.359375,32,512,0,0,10882,535,0,5,6608,564,0.000000,0.000000,20.455230,1.029933,44.305057,4.263166,0.000000,28.006142,100.000000,98.504673,21.674416,44.305057,4.263166,52.656082,4.494254,0.000000,40.798901,0.000000,0.000000,16.319560,1.019973,46.169065,24.158879,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",20.439624,9.742992,29.338323,0.000000,28.424567,3.106948,7.543974,0.327590,3.125000,36864,0,92292,0,6148,39960,29802,0,5602,332,332,3650,1568,0,0.000000,0.000000,0,5560,0.278294,0.797688,535,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,177920,0,0,17120,0,0,0,0,0,2720,0,0,162,0,0,0,0,0,0,0,160,99.868745,0,32,5.984411,0.241170,0.604587,0.380099,7.516638,0.396200,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.068483,0.000000,476,25,3.793023,0.199213,"Low (1)","Idle (0)",0,0.000000,15232,800
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",794,218.312500,100.000000,96.754223,91.759412,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,9670,556,0.000000,0.000000,20.750556,1.063066,44.589982,4.402247,0.000000,28.476743,100.000000,98.526703,22.051773,44.589982,4.402247,78.397295,4.507642,0.000000,41.509219,0.000000,0.000000,16.603688,1.037730,46.536364,24.148250,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",4.265847,20.645058,37.693263,0.000000,16.876714,2.662582,14.850079,0.791361,3.125000,36864,0,92292,0,6148,39900,29922,0,5602,332,332,3691,1568,0,0.000000,0.000000,0,5500,0.564492,1.650604,543,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,176000,0,0,17376,0,0,0,0,0,2720,0,0,203,0,0,0,0,0,0,0,160,99.867615,0,32,6.688395,0.242406,0.900258,0.370688,7.330542,0.389950,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.100776,0.000000,0,12,0.000000,0.097287,"Low (1)","Idle (0)",0,0.000000,0,384
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",803,218.312500,100.000000,96.755117,91.790724,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,8236,556,0.000000,0.000000,20.425006,1.070520,43.421663,4.350178,0.000000,28.893394,100.000000,100.000000,21.790945,43.421663,4.350178,65.981701,4.454326,0.000000,41.018250,0.000000,0.000000,16.407300,1.025456,47.038745,24.608656,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",49.537749,11.282553,15.610749,0.000000,14.641288,1.194637,6.505140,0.264089,3.125000,36864,0,92292,0,6148,39820,30082,0,5602,332,332,3714,1568,0,0.000000,0.000000,0,5420,0.243310,0.720485,543,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,173440,0,0,17376,0,0,0,0,0,2720,0,0,226,0,0,0,0,0,0,0,160,100.000000,0,32,7.123361,0.239482,0.375955,0.381122,7.536864,0.977098,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.133841,0.000000,358,21,2.868073,0.168239,"Low (1)","Idle (0)",0,0.000000,11456,672
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",812,218.312500,100.000000,96.755117,91.730783,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.359375,32,512,0,0,10882,535,0,5,6686,548,0.000000,0.000000,20.488099,1.031588,44.376249,4.270017,0.000000,28.006142,37.805755,100.000000,21.709244,44.376249,4.270017,53.363237,4.373774,0.000000,40.864459,0.000000,0.000000,16.345784,1.021611,46.169065,24.158879,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",3.741222,21.874534,32.890266,0.000000,28.091334,2.528149,8.546432,0.560242,3.125000,36864,0,92292,0,6148,39960,29802,0,5602,332,332,3650,1568,0,0.000000,0.000000,0,5560,0.491977,1.275844,535,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,177920,0,0,17120,0,0,0,0,0,2720,0,0,162,0,0,0,0,0,0,0,160,43.264971,0,32,5.903337,0.240164,0.625425,0.634020,12.538048,0.574198,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.132412,0.000000,2778,12,22.172162,0.095776,"Low (1)","Idle (0)",0,0.000000,88896,384
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",821,218.312500,100.000000,96.754223,91.755833,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,6706,572,0.000000,0.000000,20.627108,1.056741,44.324709,4.376058,0.000000,28.476743,100.000000,98.526703,21.920583,44.324709,4.376058,54.043909,4.609770,0.000000,41.262274,0.000000,0.000000,16.504910,1.031557,46.536364,24.148250,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",2.802673,13.067009,34.340354,0.000000,36.101796,1.848559,9.987469,0.433200,3.125000,36864,0,92292,0,6148,39900,29922,0,5602,332,332,3691,1568,0,0.000000,0.000000,0,5500,0.374724,1.044215,543,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,176000,0,0,17376,0,0,0,0,0,2720,0,0,203,0,0,0,0,0,0,0,160,99.867615,0,32,6.462881,0.244696,0.359936,0.367801,7.273435,0.381823,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.106444,0.000000,3698,445,29.802322,3.586272,"Low (2)","Idle (0)",0,0.000000,118336,14240
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",830,218.312500,100.000000,96.755117,91.790724,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,8464,556,0.000000,0.000000,20.686366,1.084219,43.977290,4.405843,0.000000,28.893394,36.199262,100.000000,22.069784,43.977290,4.405843,68.675975,4.511324,0.000000,41.543122,0.000000,0.000000,16.617249,1.038578,47.038745,24.608656,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",3.498472,17.427629,30.804317,0.000000,28.440892,4.787819,12.514113,0.538169,3.125000,36864,0,92292,0,6148,39820,30082,0,5602,332,332,3714,1568,0,0.000000,0.000000,0,5420,0.470427,1.518162,543,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,173440,0,0,17376,0,0,0,0,0,2720,0,0,226,0,0,0,0,0,0,0,160,42.009056,0,32,4.765381,0.237935,0.906919,0.374412,7.404177,0.402802,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.108945,0.000000,20,28,0.162278,0.227189,"Low (1)","Idle (0)",0,0.000000,640,896
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",839,218.312500,100.000000,96.754223,91.755833,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,6248,556,0.000000,0.000000,20.516150,1.051057,44.086276,4.352518,0.000000,28.476743,37.127273,100.000000,21.802667,44.086276,4.352518,50.082009,4.456722,0.000000,41.040315,0.000000,0.000000,16.416126,1.026008,46.536364,24.148250,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",4.153997,20.419190,36.048900,0.000000,16.225530,5.359740,14.823237,0.743894,3.125000,36864,0,92292,0,6148,39900,29922,0,5602,332,332,3691,1568,0,0.000000,0.000000,0,5500,0.558802,1.666711,543,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,176000,0,0,17376,0,0,0,0,0,2720,0,0,203,0,0,0,0,0,0,0,160,42.776767,0,32,7.166787,0.242028,0.371102,0.376202,7.439575,0.954279,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.076031,0.000000,800,242,6.412549,1.939796,"Low (1)","Idle (0)",0,0.000000,25600,7744
